order_id,datetime,hour,day,day_name,month,month_name,year,pizza_name,category,size,price,quantity,revenue
673,11-01-2015 19:28,19,11,Sunday,1,January,2015,The Soppressata Pizza,Supreme,L,20.75,1,20.75
673,11-01-2015 19:28,19,11,Sunday,1,January,2015,The Thai Chicken Pizza,Chicken,M,16.75,1,16.75
674,11-01-2015 19:33,19,11,Sunday,1,January,2015,The Chicken Pesto Pizza,Chicken,M,16.75,1,16.75
674,11-01-2015 19:33,19,11,Sunday,1,January,2015,The Mexicana Pizza,Veggie,L,20.25,1,20.25
674,11-01-2015 19:33,19,11,Sunday,1,January,2015,The Prosciutto and Arugula Pizza,Supreme,S,12.5,1,12.5
674,11-01-2015 19:33,19,11,Sunday,1,January,2015,The Spinach and Feta Pizza,Veggie,M,16,1,16
675,11-01-2015 19:33,19,11,Sunday,1,January,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
676,11-01-2015 19:44,19,11,Sunday,1,January,2015,The Mexicana Pizza,Veggie,L,20.25,1,20.25
676,11-01-2015 19:44,19,11,Sunday,1,January,2015,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
677,11-01-2015 19:51,19,11,Sunday,1,January,2015,The Pepper Salami Pizza,Supreme,L,20.75,1,20.75
678,11-01-2015 19:52,19,11,Sunday,1,January,2015,The Mexicana Pizza,Veggie,S,12,1,12
678,11-01-2015 19:52,19,11,Sunday,1,January,2015,The Napolitana Pizza,Classic,M,16,1,16
678,11-01-2015 19:52,19,11,Sunday,1,January,2015,The Spicy Italian Pizza,Supreme,M,16.5,2,33
679,11-01-2015 20:31,20,11,Sunday,1,January,2015,The Brie Carre Pizza,Supreme,S,23.65,1,23.65
679,11-01-2015 20:31,20,11,Sunday,1,January,2015,The Four Cheese Pizza,Veggie,M,14.75,1,14.75
679,11-01-2015 20:31,20,11,Sunday,1,January,2015,The Italian Supreme Pizza,Supreme,L,20.75,1,20.75
679,11-01-2015 20:31,20,11,Sunday,1,January,2015,The Mediterranean Pizza,Veggie,L,20.25,1,20.25
680,11-01-2015 21:07,21,11,Sunday,1,January,2015,The Chicken Pesto Pizza,Chicken,S,12.75,1,12.75
680,11-01-2015 21:07,21,11,Sunday,1,January,2015,The Sicilian Pizza,Supreme,M,16.25,1,16.25
681,11-01-2015 21:29,21,11,Sunday,1,January,2015,The Pepper Salami Pizza,Supreme,L,20.75,1,20.75
682,12-01-2015 11:38,11,12,Monday,1,January,2015,The Italian Supreme Pizza,Supreme,L,20.75,1,20.75
683,12-01-2015 11:39,11,12,Monday,1,January,2015,The Chicken Pesto Pizza,Chicken,L,20.75,1,20.75
683,12-01-2015 11:39,11,12,Monday,1,January,2015,The Italian Vegetables Pizza,Veggie,S,12.75,1,12.75
683,12-01-2015 11:39,11,12,Monday,1,January,2015,The Pepper Salami Pizza,Supreme,M,16.5,1,16.5
684,12-01-2015 12:01,12,12,Monday,1,January,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
685,12-01-2015 12:11,12,12,Monday,1,January,2015,The Soppressata Pizza,Supreme,L,20.75,1,20.75
686,12-01-2015 12:13,12,12,Monday,1,January,2015,The Big Meat Pizza,Classic,S,12,1,12
687,12-01-2015 12:21,12,12,Monday,1,January,2015,The Italian Vegetables Pizza,Veggie,M,16.75,1,16.75
688,12-01-2015 12:26,12,12,Monday,1,January,2015,The Spicy Italian Pizza,Supreme,L,20.75,1,20.75
688,12-01-2015 12:26,12,12,Monday,1,January,2015,The Spinach Supreme Pizza,Supreme,M,16.5,1,16.5
689,12-01-2015 12:33,12,12,Monday,1,January,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
689,12-01-2015 12:33,12,12,Monday,1,January,2015,The Thai Chicken Pizza,Chicken,M,16.75,1,16.75
690,12-01-2015 12:42,12,12,Monday,1,January,2015,The Pepperoni Pizza,Classic,M,12.5,1,12.5
691,12-01-2015 12:45,12,12,Monday,1,January,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
692,12-01-2015 12:53,12,12,Monday,1,January,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
692,12-01-2015 12:53,12,12,Monday,1,January,2015,The Italian Vegetables Pizza,Veggie,M,16.75,1,16.75
693,12-01-2015 13:04,13,12,Monday,1,January,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
693,12-01-2015 13:04,13,12,Monday,1,January,2015,The Big Meat Pizza,Classic,S,12,1,12
693,12-01-2015 13:04,13,12,Monday,1,January,2015,The Green Garden Pizza,Veggie,M,16,1,16
693,12-01-2015 13:04,13,12,Monday,1,January,2015,The Italian Capocollo Pizza,Classic,S,12,1,12
694,12-01-2015 13:30,13,12,Monday,1,January,2015,The Italian Vegetables Pizza,Veggie,L,21,1,21
694,12-01-2015 13:30,13,12,Monday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14.5,1,14.5
694,12-01-2015 13:30,13,12,Monday,1,January,2015,The Pepperoni Pizza,Classic,L,15.25,1,15.25
695,12-01-2015 13:33,13,12,Monday,1,January,2015,The Southwest Chicken Pizza,Chicken,S,12.75,1,12.75
696,12-01-2015 13:49,13,12,Monday,1,January,2015,The Prosciutto and Arugula Pizza,Supreme,M,16.5,1,16.5
696,12-01-2015 13:49,13,12,Monday,1,January,2015,The Spicy Italian Pizza,Supreme,S,12.5,1,12.5
697,12-01-2015 13:58,13,12,Monday,1,January,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
697,12-01-2015 13:58,13,12,Monday,1,January,2015,The Spinach Pesto Pizza,Veggie,S,12.5,1,12.5
698,12-01-2015 14:08,14,12,Monday,1,January,2015,The Big Meat Pizza,Classic,S,12,1,12
698,12-01-2015 14:08,14,12,Monday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,17.5,1,17.5
698,12-01-2015 14:08,14,12,Monday,1,January,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
699,12-01-2015 14:27,14,12,Monday,1,January,2015,The Pepperoni Pizza,Classic,S,9.75,1,9.75
700,12-01-2015 14:31,14,12,Monday,1,January,2015,The Brie Carre Pizza,Supreme,S,23.65,1,23.65
700,12-01-2015 14:31,14,12,Monday,1,January,2015,The Chicken Pesto Pizza,Chicken,S,12.75,1,12.75
700,12-01-2015 14:31,14,12,Monday,1,January,2015,The Italian Capocollo Pizza,Classic,L,20.5,1,20.5
700,12-01-2015 14:31,14,12,Monday,1,January,2015,The Pepper Salami Pizza,Supreme,S,12.5,1,12.5
700,12-01-2015 14:31,14,12,Monday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
701,12-01-2015 14:33,14,12,Monday,1,January,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
701,12-01-2015 14:33,14,12,Monday,1,January,2015,The Prosciutto and Arugula Pizza,Supreme,S,12.5,1,12.5
702,12-01-2015 14:38,14,12,Monday,1,January,2015,The Barbecue Chicken Pizza,Chicken,S,12.75,1,12.75
702,12-01-2015 14:38,14,12,Monday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
703,12-01-2015 15:08,15,12,Monday,1,January,2015,The Pepper Salami Pizza,Supreme,S,12.5,1,12.5
704,12-01-2015 15:28,15,12,Monday,1,January,2015,The Calabrese Pizza,Supreme,M,16.25,1,16.25
704,12-01-2015 15:28,15,12,Monday,1,January,2015,The Mediterranean Pizza,Veggie,L,20.25,1,20.25
705,12-01-2015 15:31,15,12,Monday,1,January,2015,The Green Garden Pizza,Veggie,S,12,1,12
705,12-01-2015 15:31,15,12,Monday,1,January,2015,The Italian Supreme Pizza,Supreme,M,16.5,1,16.5
705,12-01-2015 15:31,15,12,Monday,1,January,2015,The Southwest Chicken Pizza,Chicken,M,16.75,1,16.75
706,12-01-2015 15:39,15,12,Monday,1,January,2015,The California Chicken Pizza,Chicken,S,12.75,1,12.75
706,12-01-2015 15:39,15,12,Monday,1,January,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
707,12-01-2015 15:41,15,12,Monday,1,January,2015,The Barbecue Chicken Pizza,Chicken,M,16.75,1,16.75
707,12-01-2015 15:41,15,12,Monday,1,January,2015,The Pepper Salami Pizza,Supreme,L,20.75,1,20.75
707,12-01-2015 15:41,15,12,Monday,1,January,2015,The Southwest Chicken Pizza,Chicken,L,20.75,1,20.75
708,12-01-2015 15:52,15,12,Monday,1,January,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
709,12-01-2015 15:53,15,12,Monday,1,January,2015,The Barbecue Chicken Pizza,Chicken,S,12.75,1,12.75
710,12-01-2015 15:59,15,12,Monday,1,January,2015,The Hawaiian Pizza,Classic,L,16.5,1,16.5
710,12-01-2015 15:59,15,12,Monday,1,January,2015,The Southwest Chicken Pizza,Chicken,L,20.75,1,20.75
710,12-01-2015 15:59,15,12,Monday,1,January,2015,The Greek Pizza,Classic,S,12,1,12
710,12-01-2015 15:59,15,12,Monday,1,January,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
711,12-01-2015 16:21,16,12,Monday,1,January,2015,The Chicken Alfredo Pizza,Chicken,M,16.75,1,16.75
711,12-01-2015 16:21,16,12,Monday,1,January,2015,The Mexicana Pizza,Veggie,L,20.25,1,20.25
711,12-01-2015 16:21,16,12,Monday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14.5,1,14.5
711,12-01-2015 16:21,16,12,Monday,1,January,2015,The Sicilian Pizza,Supreme,L,20.25,1,20.25
712,12-01-2015 16:22,16,12,Monday,1,January,2015,The Italian Vegetables Pizza,Veggie,L,21,1,21
713,12-01-2015 16:31,16,12,Monday,1,January,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
713,12-01-2015 16:31,16,12,Monday,1,January,2015,The Mediterranean Pizza,Veggie,S,12,1,12
714,12-01-2015 16:55,16,12,Monday,1,January,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
714,12-01-2015 16:55,16,12,Monday,1,January,2015,The Hawaiian Pizza,Classic,L,16.5,1,16.5
714,12-01-2015 16:55,16,12,Monday,1,January,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
714,12-01-2015 16:55,16,12,Monday,1,January,2015,The Italian Capocollo Pizza,Classic,L,20.5,1,20.5
715,12-01-2015 17:05,17,12,Monday,1,January,2015,The Pepperoni Pizza,Classic,M,12.5,1,12.5
715,12-01-2015 17:05,17,12,Monday,1,January,2015,The Pepper Salami Pizza,Supreme,M,16.5,1,16.5
715,12-01-2015 17:05,17,12,Monday,1,January,2015,The Spinach and Feta Pizza,Veggie,M,16,1,16
716,12-01-2015 17:06,17,12,Monday,1,January,2015,The Big Meat Pizza,Classic,S,12,1,12
717,12-01-2015 17:24,17,12,Monday,1,January,2015,The Barbecue Chicken Pizza,Chicken,M,16.75,1,16.75
717,12-01-2015 17:24,17,12,Monday,1,January,2015,The Southwest Chicken Pizza,Chicken,L,20.75,1,20.75
718,12-01-2015 17:46,17,12,Monday,1,January,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
718,12-01-2015 17:46,17,12,Monday,1,January,2015,The Southwest Chicken Pizza,Chicken,L,20.75,1,20.75
719,12-01-2015 17:52,17,12,Monday,1,January,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
719,12-01-2015 17:52,17,12,Monday,1,January,2015,The Mexicana Pizza,Veggie,S,12,1,12
720,12-01-2015 17:53,17,12,Monday,1,January,2015,The Green Garden Pizza,Veggie,M,16,1,16
720,12-01-2015 17:53,17,12,Monday,1,January,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
720,12-01-2015 17:53,17,12,Monday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14.5,1,14.5
720,12-01-2015 17:53,17,12,Monday,1,January,2015,The Sicilian Pizza,Supreme,M,16.25,1,16.25
721,12-01-2015 18:17,18,12,Monday,1,January,2015,The Classic Deluxe Pizza,Classic,S,12,1,12
721,12-01-2015 18:17,18,12,Monday,1,January,2015,The Spicy Italian Pizza,Supreme,L,20.75,1,20.75
722,12-01-2015 18:20,18,12,Monday,1,January,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
722,12-01-2015 18:20,18,12,Monday,1,January,2015,The Spinach Pesto Pizza,Veggie,S,12.5,1,12.5
723,12-01-2015 18:21,18,12,Monday,1,January,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
723,12-01-2015 18:21,18,12,Monday,1,January,2015,The Pepperoni Pizza,Classic,S,9.75,1,9.75
724,12-01-2015 18:24,18,12,Monday,1,January,2015,The Big Meat Pizza,Classic,S,12,1,12
724,12-01-2015 18:24,18,12,Monday,1,January,2015,The Green Garden Pizza,Veggie,M,16,1,16
724,12-01-2015 18:24,18,12,Monday,1,January,2015,The Southwest Chicken Pizza,Chicken,L,20.75,2,41.5
725,12-01-2015 18:33,18,12,Monday,1,January,2015,The Big Meat Pizza,Classic,S,12,1,12
725,12-01-2015 18:33,18,12,Monday,1,January,2015,The Mexicana Pizza,Veggie,S,12,1,12
725,12-01-2015 18:33,18,12,Monday,1,January,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
725,12-01-2015 18:33,18,12,Monday,1,January,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
726,12-01-2015 18:34,18,12,Monday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
727,12-01-2015 18:44,18,12,Monday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
728,12-01-2015 18:53,18,12,Monday,1,January,2015,The Southwest Chicken Pizza,Chicken,M,16.75,1,16.75
728,12-01-2015 18:53,18,12,Monday,1,January,2015,The Thai Chicken Pizza,Chicken,S,12.75,1,12.75
728,12-01-2015 18:53,18,12,Monday,1,January,2015,The Greek Pizza,Classic,M,16,1,16
729,12-01-2015 19:20,19,12,Monday,1,January,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
729,12-01-2015 19:20,19,12,Monday,1,January,2015,The Hawaiian Pizza,Classic,L,16.5,1,16.5
729,12-01-2015 19:20,19,12,Monday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
730,12-01-2015 19:22,19,12,Monday,1,January,2015,The Italian Supreme Pizza,Supreme,M,16.5,1,16.5
731,12-01-2015 19:27,19,12,Monday,1,January,2015,The Sicilian Pizza,Supreme,M,16.25,1,16.25
731,12-01-2015 19:27,19,12,Monday,1,January,2015,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
732,12-01-2015 19:30,19,12,Monday,1,January,2015,The Spinach and Feta Pizza,Veggie,L,20.25,1,20.25
733,12-01-2015 19:57,19,12,Monday,1,January,2015,The California Chicken Pizza,Chicken,S,12.75,1,12.75
733,12-01-2015 19:57,19,12,Monday,1,January,2015,The Italian Capocollo Pizza,Classic,L,20.5,1,20.5
733,12-01-2015 19:57,19,12,Monday,1,January,2015,The Pepperoni Pizza,Classic,S,9.75,1,9.75
733,12-01-2015 19:57,19,12,Monday,1,January,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
734,12-01-2015 20:00,20,12,Monday,1,January,2015,The Pepperoni Pizza,Classic,S,9.75,1,9.75
735,12-01-2015 20:35,20,12,Monday,1,January,2015,The Chicken Pesto Pizza,Chicken,S,12.75,1,12.75
735,12-01-2015 20:35,20,12,Monday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14.5,1,14.5
735,12-01-2015 20:35,20,12,Monday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
736,12-01-2015 21:35,21,12,Monday,1,January,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
736,12-01-2015 21:35,21,12,Monday,1,January,2015,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
737,13-01-2015 11:31,11,13,Tuesday,1,January,2015,The Barbecue Chicken Pizza,Chicken,M,16.75,1,16.75
737,13-01-2015 11:31,11,13,Tuesday,1,January,2015,The Thai Chicken Pizza,Chicken,M,16.75,1,16.75
738,13-01-2015 12:16,12,13,Tuesday,1,January,2015,The Southwest Chicken Pizza,Chicken,M,16.75,1,16.75
739,13-01-2015 12:19,12,13,Tuesday,1,January,2015,The Big Meat Pizza,Classic,S,12,1,12
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Chicken Pesto Pizza,Chicken,L,20.75,1,20.75
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Five Cheese Pizza,Veggie,L,18.5,2,37
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Italian Capocollo Pizza,Classic,L,20.5,2,41
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Italian Supreme Pizza,Supreme,M,16.5,1,16.5
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Prosciutto and Arugula Pizza,Supreme,M,16.5,1,16.5
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Sicilian Pizza,Supreme,L,20.25,1,20.25
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Spinach and Feta Pizza,Veggie,L,20.25,1,20.25
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Spinach and Feta Pizza,Veggie,M,16,1,16
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Spinach and Feta Pizza,Veggie,S,12,1,12
740,13-01-2015 12:29,12,13,Tuesday,1,January,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
741,13-01-2015 12:49,12,13,Tuesday,1,January,2015,The Napolitana Pizza,Classic,M,16,1,16
742,13-01-2015 12:53,12,13,Tuesday,1,January,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
743,13-01-2015 13:08,13,13,Tuesday,1,January,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
744,13-01-2015 13:34,13,13,Tuesday,1,January,2015,The Pepper Salami Pizza,Supreme,M,16.5,1,16.5
745,13-01-2015 13:36,13,13,Tuesday,1,January,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
745,13-01-2015 13:36,13,13,Tuesday,1,January,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
745,13-01-2015 13:36,13,13,Tuesday,1,January,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
745,13-01-2015 13:36,13,13,Tuesday,1,January,2015,The Four Cheese Pizza,Veggie,M,14.75,1,14.75
745,13-01-2015 13:36,13,13,Tuesday,1,January,2015,The Mediterranean Pizza,Veggie,M,16,1,16
745,13-01-2015 13:36,13,13,Tuesday,1,January,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
745,13-01-2015 13:36,13,13,Tuesday,1,January,2015,The Greek Pizza,Classic,M,16,1,16
746,13-01-2015 13:41,13,13,Tuesday,1,January,2015,The Spicy Italian Pizza,Supreme,L,20.75,1,20.75
746,13-01-2015 13:41,13,13,Tuesday,1,January,2015,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
747,13-01-2015 14:15,14,13,Tuesday,1,January,2015,The Mexicana Pizza,Veggie,L,20.25,1,20.25
747,13-01-2015 14:15,14,13,Tuesday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
747,13-01-2015 14:15,14,13,Tuesday,1,January,2015,The Spicy Italian Pizza,Supreme,L,20.75,1,20.75
748,13-01-2015 14:27,14,13,Tuesday,1,January,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
749,13-01-2015 14:29,14,13,Tuesday,1,January,2015,The Pepperoni Pizza,Classic,M,12.5,1,12.5
750,13-01-2015 14:48,14,13,Tuesday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14.5,1,14.5
751,13-01-2015 15:07,15,13,Tuesday,1,January,2015,The Calabrese Pizza,Supreme,L,20.25,1,20.25
751,13-01-2015 15:07,15,13,Tuesday,1,January,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
751,13-01-2015 15:07,15,13,Tuesday,1,January,2015,The Napolitana Pizza,Classic,S,12,1,12
751,13-01-2015 15:07,15,13,Tuesday,1,January,2015,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
752,13-01-2015 15:19,15,13,Tuesday,1,January,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
752,13-01-2015 15:19,15,13,Tuesday,1,January,2015,The Soppressata Pizza,Supreme,S,12.5,1,12.5
753,13-01-2015 15:22,15,13,Tuesday,1,January,2015,The Green Garden Pizza,Veggie,S,12,1,12
753,13-01-2015 15:22,15,13,Tuesday,1,January,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
753,13-01-2015 15:22,15,13,Tuesday,1,January,2015,The Italian Supreme Pizza,Supreme,M,16.5,1,16.5
753,13-01-2015 15:22,15,13,Tuesday,1,January,2015,The Prosciutto and Arugula Pizza,Supreme,L,20.75,1,20.75
754,13-01-2015 15:47,15,13,Tuesday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14.5,1,14.5
754,13-01-2015 15:47,15,13,Tuesday,1,January,2015,The Southwest Chicken Pizza,Chicken,L,20.75,1,20.75
755,13-01-2015 15:50,15,13,Tuesday,1,January,2015,The Barbecue Chicken Pizza,Chicken,M,16.75,1,16.75
755,13-01-2015 15:50,15,13,Tuesday,1,January,2015,The Four Cheese Pizza,Veggie,M,14.75,1,14.75
756,13-01-2015 15:55,15,13,Tuesday,1,January,2015,The Chicken Pesto Pizza,Chicken,S,12.75,1,12.75
756,13-01-2015 15:55,15,13,Tuesday,1,January,2015,The Spinach Pesto Pizza,Veggie,M,16.5,1,16.5
756,13-01-2015 15:55,15,13,Tuesday,1,January,2015,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
757,13-01-2015 16:10,16,13,Tuesday,1,January,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
757,13-01-2015 16:10,16,13,Tuesday,1,January,2015,The Pepperoni Pizza,Classic,M,12.5,1,12.5
757,13-01-2015 16:10,16,13,Tuesday,1,January,2015,The Spicy Italian Pizza,Supreme,L,20.75,1,20.75
757,13-01-2015 16:10,16,13,Tuesday,1,January,2015,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
758,13-01-2015 16:14,16,13,Tuesday,1,January,2015,The Four Cheese Pizza,Veggie,M,14.75,1,14.75
758,13-01-2015 16:14,16,13,Tuesday,1,January,2015,The Prosciutto and Arugula Pizza,Supreme,S,12.5,1,12.5
759,13-01-2015 16:14,16,13,Tuesday,1,January,2015,The Calabrese Pizza,Supreme,L,20.25,1,20.25
760,13-01-2015 16:27,16,13,Tuesday,1,January,2015,The California Chicken Pizza,Chicken,S,12.75,1,12.75
761,13-01-2015 16:30,16,13,Tuesday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
761,13-01-2015 16:30,16,13,Tuesday,1,January,2015,The Soppressata Pizza,Supreme,M,16.5,1,16.5
762,13-01-2015 16:36,16,13,Tuesday,1,January,2015,The Italian Capocollo Pizza,Classic,L,20.5,1,20.5
762,13-01-2015 16:36,16,13,Tuesday,1,January,2015,The Soppressata Pizza,Supreme,L,20.75,1,20.75
762,13-01-2015 16:36,16,13,Tuesday,1,January,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
762,13-01-2015 16:36,16,13,Tuesday,1,January,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
763,13-01-2015 16:38,16,13,Tuesday,1,January,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
764,13-01-2015 16:39,16,13,Tuesday,1,January,2015,The Italian Supreme Pizza,Supreme,M,16.5,1,16.5
764,13-01-2015 16:39,16,13,Tuesday,1,January,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
765,13-01-2015 17:11,17,13,Tuesday,1,January,2015,The California Chicken Pizza,Chicken,S,12.75,1,12.75
765,13-01-2015 17:11,17,13,Tuesday,1,January,2015,The Italian Capocollo Pizza,Classic,L,20.5,1,20.5
765,13-01-2015 17:11,17,13,Tuesday,1,January,2015,The Pepper Salami Pizza,Supreme,S,12.5,1,12.5
765,13-01-2015 17:11,17,13,Tuesday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
766,13-01-2015 17:21,17,13,Tuesday,1,January,2015,The Italian Vegetables Pizza,Veggie,S,12.75,1,12.75
766,13-01-2015 17:21,17,13,Tuesday,1,January,2015,The Mexicana Pizza,Veggie,M,16,1,16
766,13-01-2015 17:21,17,13,Tuesday,1,January,2015,The Southwest Chicken Pizza,Chicken,L,20.75,1,20.75
767,13-01-2015 17:21,17,13,Tuesday,1,January,2015,The Classic Deluxe Pizza,Classic,L,20.5,1,20.5
768,13-01-2015 17:23,17,13,Tuesday,1,January,2015,The Brie Carre Pizza,Supreme,S,23.65,1,23.65
769,13-01-2015 17:43,17,13,Tuesday,1,January,2015,The Four Cheese Pizza,Veggie,M,14.75,1,14.75
770,13-01-2015 17:44,17,13,Tuesday,1,January,2015,The Pepper Salami Pizza,Supreme,L,20.75,1,20.75
770,13-01-2015 17:44,17,13,Tuesday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
771,13-01-2015 17:59,17,13,Tuesday,1,January,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
771,13-01-2015 17:59,17,13,Tuesday,1,January,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
772,13-01-2015 18:07,18,13,Tuesday,1,January,2015,The Italian Vegetables Pizza,Veggie,M,16.75,1,16.75
773,13-01-2015 18:18,18,13,Tuesday,1,January,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
773,13-01-2015 18:18,18,13,Tuesday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,17.5,1,17.5
774,13-01-2015 18:31,18,13,Tuesday,1,January,2015,The Chicken Pesto Pizza,Chicken,L,20.75,1,20.75
774,13-01-2015 18:31,18,13,Tuesday,1,January,2015,The Spinach and Feta Pizza,Veggie,S,12,1,12
775,13-01-2015 18:42,18,13,Tuesday,1,January,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
775,13-01-2015 18:42,18,13,Tuesday,1,January,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
775,13-01-2015 18:42,18,13,Tuesday,1,January,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
775,13-01-2015 18:42,18,13,Tuesday,1,January,2015,The Prosciutto and Arugula Pizza,Supreme,M,16.5,1,16.5
776,13-01-2015 18:50,18,13,Tuesday,1,January,2015,The Spinach and Feta Pizza,Veggie,S,12,1,12
776,13-01-2015 18:50,18,13,Tuesday,1,January,2015,The Thai Chicken Pizza,Chicken,L,20.75,2,41.5
777,13-01-2015 19:10,19,13,Tuesday,1,January,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
777,13-01-2015 19:10,19,13,Tuesday,1,January,2015,The Greek Pizza,Classic,M,16,1,16
778,13-01-2015 19:18,19,13,Tuesday,1,January,2015,The Four Cheese Pizza,Veggie,M,14.75,1,14.75
778,13-01-2015 19:18,19,13,Tuesday,1,January,2015,The Italian Supreme Pizza,Supreme,M,16.5,1,16.5
778,13-01-2015 19:18,19,13,Tuesday,1,January,2015,The Prosciutto and Arugula Pizza,Supreme,M,16.5,1,16.5
778,13-01-2015 19:18,19,13,Tuesday,1,January,2015,The Southwest Chicken Pizza,Chicken,M,16.75,1,16.75
779,13-01-2015 19:19,19,13,Tuesday,1,January,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
